file_id,prob0,prob1,prob2,prob3,prob4,prob5,prob6,prob7
18,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
19,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
20,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
21,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
22,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
23,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
24,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
25,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
26,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
27,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
28,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
29,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
30,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
31,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
32,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
33,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
34,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
35,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
36,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
37,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
38,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
39,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
40,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
41,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
42,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
43,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
44,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
45,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
46,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
47,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
48,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
49,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
50,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
51,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
52,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
53,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
54,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
55,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
56,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
57,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
58,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
59,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
60,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
61,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
62,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
63,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
64,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
65,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
66,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
67,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
68,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
69,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
70,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
71,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
72,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
73,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
74,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
75,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
76,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
77,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
78,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
79,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
80,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
81,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
82,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
83,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
84,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
85,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
86,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
87,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
88,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
89,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
90,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
91,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
92,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
93,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
94,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
95,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
96,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
97,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
98,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
99,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
100,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
101,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
102,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
103,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
104,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
105,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
106,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
107,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
108,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
109,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
110,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
111,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
112,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
113,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
114,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
115,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
116,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
117,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
118,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
119,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
120,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
121,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
122,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
123,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
124,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
125,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
126,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
127,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
128,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
129,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
130,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
131,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
132,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
133,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
134,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
135,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
136,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
137,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
138,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
139,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
140,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
141,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
142,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
143,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
144,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
145,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
146,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
147,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
148,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
149,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
150,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
151,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
152,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
153,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
154,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
155,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
156,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
157,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
158,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
159,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
160,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
161,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
162,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
163,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
164,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
165,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
166,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
167,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
168,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
169,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
170,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
171,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
172,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
173,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
174,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
175,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
176,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
177,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
178,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
179,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
180,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
181,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
182,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
183,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
184,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
185,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
186,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
187,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
188,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
189,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
190,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
191,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
192,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
193,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
194,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
195,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
196,0.000714314652416,0.97131652541,5.05005496853e-05,2.97302391406e-05,4.02085198472e-08,0.0255936289399,0.000375365841197,0.00191989415893
